#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2020-01-01 00:00:00+00:00 2020-01-03 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
LGA,2020-01-01 06:45,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.65,M,10.00,M,FEW,OVC,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,M,KLGA 010645Z AUTO 27014KT 10SM FEW070 OVC100 04/M03 A2964 RMK T00401030 MADISHF
LGA,2020-01-01 06:50,-73.8803,40.7794,M,M,M,270.00,11.00,M,29.66,M,10.00,18.00,SCT,OVC,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,M,KLGA 010650Z AUTO 27011G18KT 10SM SCT070 OVC100 04/M03 A2965 RMK T00401030 MADISHF
LGA,2020-01-01 06:51,-73.8803,40.7794,39.90,26.10,57.47,270.00,15.00,0.00,29.66,1004.20,10.00,19.00,SCT,OVC,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,31.02,KLGA 010651Z 27015G19KT 10SM SCT070 OVC100 04/M03 A2966 RMK AO2 SLP042 T00441033
LGA,2020-01-01 06:55,-73.8803,40.7794,M,M,M,260.00,11.00,M,29.66,M,10.00,M,SCT,OVC,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,M,KLGA 010655Z AUTO 26011KT 10SM SCT070 OVC100 04/M03 A2965 RMK T00401030 CIG 070 R22 SW  MADISHF
LGA,2020-01-01 07:00,-73.8803,40.7794,M,M,M,260.00,15.00,M,29.66,M,10.00,M,SCT,OVC,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,M,KLGA 010700Z AUTO 26015KT 10SM SCT070 OVC100 04/M03 A2965 RMK T00401030 MADISHF
LGA,2020-01-01 07:05,-73.8803,40.7794,M,M,M,260.00,11.00,M,29.66,M,10.00,M,BKN,OVC,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,M,KLGA 010705Z AUTO 26011KT 10SM BKN070 OVC100 04/M03 A2965 RMK T00401030 MADISHF
LGA,2020-01-01 07:10,-73.8803,40.7794,M,M,M,280.00,14.00,M,29.66,M,10.00,M,BKN,OVC,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,M,KLGA 010710Z AUTO 28014KT 10SM BKN070 OVC100 04/M03 A2965 RMK T00401030 MADISHF
LGA,2020-01-01 07:15,-73.8803,40.7794,M,M,M,270.00,13.00,M,29.66,M,10.00,M,BKN,OVC,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,M,KLGA 010715Z AUTO 27013KT 10SM BKN070 OVC100 04/M03 A2965 RMK T00401030 MADISHF
LGA,2020-01-01 07:20,-73.8803,40.7794,M,M,M,260.00,13.00,M,29.66,M,10.00,M,BKN,OVC,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,M,KLGA 010720Z AUTO 26013KT 10SM BKN070 OVC100 04/M03 A2965 RMK T00401030 MADISHF
LGA,2020-01-01 07:25,-73.8803,40.7794,M,M,M,270.00,15.00,M,29.66,M,10.00,M,BKN,OVC,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,M,KLGA 010725Z AUTO 27015KT 10SM BKN070 OVC100 04/M03 A2965 RMK T00401030 MADISHF
LGA,2020-01-01 07:30,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.66,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010730Z AUTO 27016KT 10SM OVC070 04/M04 A2965 RMK T00401040 MADISHF
LGA,2020-01-01 07:35,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.66,M,10.00,M,SCT,BKN,M,M,7000.00,9500.00,M,M,M,M,M,M,M,M,M,M,KLGA 010735Z AUTO 27016KT 10SM SCT070 BKN095 04/M04 A2965 RMK T00401040 MADISHF
LGA,2020-01-01 07:40,-73.8803,40.7794,M,M,M,270.00,13.00,M,29.66,M,10.00,M,SCT,BKN,M,M,7000.00,9500.00,M,M,M,M,M,M,M,M,M,M,KLGA 010740Z AUTO 27013KT 10SM SCT070 BKN095 04/M04 A2965 RMK T00401040 MADISHF
LGA,2020-01-01 07:45,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.66,M,10.00,M,SCT,BKN,M,M,7000.00,9500.00,M,M,M,M,M,M,M,M,M,M,KLGA 010745Z AUTO 27014KT 10SM SCT070 BKN095 04/M04 A2965 RMK T00401040 MADISHF
LGA,2020-01-01 07:50,-73.8803,40.7794,M,M,M,270.00,15.00,M,29.66,M,10.00,M,SCT,BKN,M,M,7000.00,9500.00,M,M,M,M,M,M,M,M,M,M,KLGA 010750Z AUTO 27015KT 10SM SCT070 BKN095 04/M04 A2965 RMK T00401040 MADISHF
LGA,2020-01-01 07:51,-73.8803,40.7794,39.90,25.00,54.90,280.00,14.00,0.00,29.66,1004.50,10.00,24.00,SCT,BKN,M,M,7000.00,9500.00,M,M,M,M,M,M,M,M,M,31.35,KLGA 010751Z 28014G24KT 10SM SCT070 BKN095 04/M04 A2966 RMK AO2 SLP045 T00441039
LGA,2020-01-01 07:55,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.66,M,10.00,M,FEW,OVC,M,M,7000.00,9000.00,M,M,M,M,M,M,M,M,M,M,KLGA 010755Z AUTO 27016KT 10SM FEW070 OVC090 04/M04 A2965 RMK T00401040 MADISHF
LGA,2020-01-01 08:00,-73.8803,40.7794,M,M,M,260.00,19.00,M,29.66,M,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010800Z AUTO 26019KT 10SM OVC090 04/M04 A2965 RMK T00401040 MADISHF
LGA,2020-01-01 08:05,-73.8803,40.7794,M,M,M,280.00,10.00,M,29.67,M,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010805Z AUTO 28010KT 10SM OVC090 04/M04 A2967 RMK T00401040 MADISHF
LGA,2020-01-01 08:10,-73.8803,40.7794,M,M,M,280.00,15.00,M,29.67,M,10.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010810Z AUTO 28015KT 10SM OVC090 04/M04 A2967 RMK T00401040 MADISHF
LGA,2020-01-01 08:15,-73.8803,40.7794,M,M,M,270.00,11.00,M,29.67,M,10.00,19.00,BKN,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010815Z AUTO 27011G19KT 10SM BKN090 04/M04 A2967 RMK T00401040 MADISHF
LGA,2020-01-01 08:20,-73.8803,40.7794,M,M,M,270.00,9.00,M,29.67,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010820Z AUTO 27009KT 10SM SCT090 04/M04 A2967 RMK T00401040 MADISHF
LGA,2020-01-01 08:25,-73.8803,40.7794,M,M,M,280.00,15.00,M,29.67,M,10.00,M,SCT,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010825Z AUTO 28015KT 10SM SCT090 04/M04 A2967 RMK T00401040 MADISHF
LGA,2020-01-01 08:30,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.67,M,10.00,M,SCT,SCT,M,M,7999.00,9500.00,M,M,M,M,M,M,M,M,M,M,KLGA 010830Z AUTO 27014KT 10SM SCT079 SCT095 04/M04 A2967 RMK T00401040 MADISHF
LGA,2020-01-01 08:35,-73.8803,40.7794,M,M,M,270.00,13.00,M,29.67,M,10.00,M,FEW,SCT,M,M,7999.00,9500.00,M,M,M,M,M,M,M,M,M,M,KLGA 010835Z AUTO 27013KT 10SM FEW079 SCT095 04/M04 A2967 RMK T00401040 MADISHF
LGA,2020-01-01 08:40,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.68,M,10.00,M,SCT,M,M,M,7999.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010840Z AUTO 27014KT 10SM SCT079 04/M05 A2968 RMK T00401050 MADISHF
LGA,2020-01-01 08:45,-73.8803,40.7794,M,M,M,260.00,15.00,M,29.68,M,10.00,M,BKN,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010845Z AUTO 26015KT 10SM BKN075 04/M05 A2968 RMK T00401050 MADISHF
LGA,2020-01-01 08:50,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.68,M,10.00,20.00,BKN,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010850Z AUTO 27014G20KT 10SM BKN075 04/M05 A2968 RMK T00401050 MADISHF
LGA,2020-01-01 08:51,-73.8803,40.7794,39.00,23.00,52.30,260.00,14.00,0.00,29.68,1005.00,10.00,M,BKN,OVC,M,M,7500.00,22000.00,M,M,M,M,M,M,26.00,270.00,2020-01-01 07:54,30.19,KLGA 010851Z 26014KT 10SM BKN075 OVC220 04/M05 A2968 RMK AO2 PK WND 27026/0754 SLP050 T00391050 53011
LGA,2020-01-01 08:55,-73.8803,40.7794,M,M,M,260.00,16.00,M,29.68,M,10.00,M,BKN,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010855Z AUTO 26016KT 10SM BKN075 04/M05 A2968 RMK T00401050 MADISHF
LGA,2020-01-01 09:00,-73.8803,40.7794,M,M,M,270.00,13.00,M,29.68,M,10.00,M,BKN,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010900Z AUTO 27013KT 10SM BKN075 04/M05 A2968 RMK T00401050 MADISHF
LGA,2020-01-01 09:05,-73.8803,40.7794,M,M,M,270.00,11.00,M,29.68,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010905Z AUTO 27011KT 10SM OVC075 04/M05 A2968 RMK T00401050 MADISHF
LGA,2020-01-01 09:10,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.68,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010910Z AUTO 27016KT 10SM OVC075 04/M05 A2968 RMK T00401050 MADISHF
LGA,2020-01-01 09:15,-73.8803,40.7794,M,M,M,280.00,14.00,M,29.68,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010915Z AUTO 28014KT 10SM OVC075 04/M04 A2968 RMK T00401040 MADISHF
LGA,2020-01-01 09:20,-73.8803,40.7794,M,M,M,260.00,11.00,M,29.68,M,10.00,20.00,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010920Z AUTO 26011G20KT 10SM OVC075 04/M04 A2968 RMK T00401040 MADISHF
LGA,2020-01-01 09:25,-73.8803,40.7794,M,M,M,280.00,13.00,M,29.68,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010925Z AUTO 28013KT 10SM OVC075 04/M05 A2968 RMK T00401050 MADISHF
LGA,2020-01-01 09:30,-73.8803,40.7794,M,M,M,270.00,9.00,M,29.68,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010930Z AUTO 27009KT 10SM OVC075 04/M05 A2968 RMK T00401050 MADISHF
LGA,2020-01-01 09:35,-73.8803,40.7794,M,M,M,260.00,13.00,M,29.68,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010935Z AUTO 26013KT 10SM OVC075 03/M04 A2968 RMK T00301040 MADISHF
LGA,2020-01-01 09:40,-73.8803,40.7794,M,M,M,260.00,13.00,M,29.68,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010940Z AUTO 26013KT 10SM OVC070 03/M05 A2968 RMK T00301050 MADISHF
LGA,2020-01-01 09:45,-73.8803,40.7794,M,M,M,270.00,13.00,M,29.68,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010945Z AUTO 27013KT 10SM OVC070 03/M05 A2968 RMK T00301050 MADISHF
LGA,2020-01-01 09:50,-73.8803,40.7794,M,M,M,270.00,13.00,M,29.68,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010950Z AUTO 27013KT 10SM OVC070 03/M05 A2968 RMK T00301050 MADISHF
LGA,2020-01-01 09:51,-73.8803,40.7794,37.90,23.00,54.60,270.00,12.00,0.00,29.68,1005.10,10.00,20.00,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,29.51,KLGA 010951Z 27012G20KT 10SM OVC070 03/M05 A2968 RMK AO2 SLP051 T00331050
LGA,2020-01-01 09:55,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.68,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 010955Z AUTO 27014KT 10SM OVC065 03/M05 A2968 RMK T00301050 MADISHF
LGA,2020-01-01 10:00,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.68,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011000Z AUTO 27016KT 10SM OVC065 03/M06 A2968 RMK T00301060 MADISHF
LGA,2020-01-01 10:05,-73.8803,40.7794,M,M,M,270.00,11.00,M,29.68,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011005Z AUTO 27011KT 10SM OVC065 03/M06 A2968 RMK T00301060 MADISHF
LGA,2020-01-01 10:10,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.68,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011010Z AUTO 27014KT 10SM OVC065 03/M06 A2968 RMK T00301060 MADISHF
LGA,2020-01-01 10:15,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.69,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011015Z AUTO 27016KT 10SM OVC065 03/M06 A2969 RMK T00301060 MADISHF
LGA,2020-01-01 10:20,-73.8803,40.7794,M,M,M,280.00,13.00,M,29.69,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011020Z AUTO 28013KT 10SM OVC065 03/M06 A2969 RMK T00301060 MADISHF
LGA,2020-01-01 10:25,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.69,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011025Z AUTO 27014KT 10SM OVC070 03/M06 A2969 RMK T00301060 MADISHF
LGA,2020-01-01 10:30,-73.8803,40.7794,M,M,M,260.00,15.00,M,29.69,M,10.00,M,OVC,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011030Z AUTO 26015KT 10SM OVC070 03/M06 A2969 RMK T00301060 MADISHF
LGA,2020-01-01 10:35,-73.8803,40.7794,M,M,M,260.00,19.00,M,29.69,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011035Z AUTO 26019KT 10SM OVC065 03/M06 A2969 RMK T00301060 MADISHF
LGA,2020-01-01 10:40,-73.8803,40.7794,M,M,M,260.00,14.00,M,29.69,M,10.00,20.00,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011040Z AUTO 26014G20KT 10SM OVC065 03/M06 A2969 RMK T00301060 MADISHF
LGA,2020-01-01 10:45,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.69,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011045Z AUTO 27014KT 10SM OVC065 03/M07 A2969 RMK T00301070 MADISHF
LGA,2020-01-01 10:50,-73.8803,40.7794,M,M,M,270.00,15.00,M,29.70,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011050Z AUTO 27015KT 10SM OVC065 03/M07 A2970 RMK T00301070 MADISHF
LGA,2020-01-01 10:51,-73.8803,40.7794,37.90,19.90,47.89,260.00,16.00,0.00,29.70,1005.50,10.00,21.00,SCT,OVC,M,M,4000.00,6500.00,M,M,M,M,M,M,M,M,M,28.11,KLGA 011051Z 26016G21KT 10SM SCT040 OVC065 03/M07 A2970 RMK AO2 SLP055 T00331067
LGA,2020-01-01 10:55,-73.8803,40.7794,M,M,M,270.00,17.00,M,29.70,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011055Z AUTO 27017KT 10SM OVC060 03/M07 A2970 RMK T00301070 MADISHF
LGA,2020-01-01 11:00,-73.8803,40.7794,M,M,M,270.00,11.00,M,29.70,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011100Z AUTO 27011KT 10SM OVC060 03/M07 A2970 RMK T00301070 MADISHF
LGA,2020-01-01 11:05,-73.8803,40.7794,M,M,M,270.00,15.00,M,29.70,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011105Z AUTO 27015KT 10SM OVC060 03/M06 A2970 RMK T00301060 MADISHF
LGA,2020-01-01 11:10,-73.8803,40.7794,M,M,M,260.00,13.00,M,29.70,M,10.00,18.00,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011110Z AUTO 26013G18KT 10SM OVC060 03/M06 A2970 RMK T00301060 MADISHF
LGA,2020-01-01 11:15,-73.8803,40.7794,M,M,M,270.00,11.00,M,29.70,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011115Z AUTO 27011KT 10SM OVC065 03/M06 A2970 RMK T00301060 MADISHF
LGA,2020-01-01 11:20,-73.8803,40.7794,M,M,M,250.00,16.00,M,29.70,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011120Z AUTO 25016KT 10SM OVC065 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 11:25,-73.8803,40.7794,M,M,M,270.00,15.00,M,29.70,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011125Z AUTO 27015KT 10SM OVC065 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 11:30,-73.8803,40.7794,M,M,M,260.00,14.00,M,29.70,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011130Z AUTO 26014KT 10SM OVC065 03/M04 A2970 RMK T00301040 MADISHF
LGA,2020-01-01 11:35,-73.8803,40.7794,M,M,M,260.00,14.00,M,29.70,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011135Z AUTO 26014KT 10SM OVC065 03/M04 A2970 RMK T00301040 MADISHF
LGA,2020-01-01 11:40,-73.8803,40.7794,M,M,M,250.00,15.00,M,29.70,M,10.00,21.00,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011140Z AUTO 25015G21KT 10SM OVC065 03/M04 A2970 RMK T00301040 MADISHF
LGA,2020-01-01 11:45,-73.8803,40.7794,M,M,M,260.00,13.00,M,29.70,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011145Z AUTO 26013KT 10SM OVC065 03/M04 A2970 RMK T00301040 MADISHF
LGA,2020-01-01 11:50,-73.8803,40.7794,M,M,M,260.00,16.00,M,29.70,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011150Z AUTO 26016KT 10SM OVC065 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 11:51,-73.8803,40.7794,37.00,23.00,56.57,260.00,16.00,0.00,29.70,1005.70,10.00,20.00,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,26.94,KLGA 011151Z 26016G20KT 10SM OVC065 03/M05 A2970 RMK AO2 SLP057 70001 T00281050 10044 20028 53007
LGA,2020-01-01 11:55,-73.8803,40.7794,M,M,M,260.00,16.00,M,29.70,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011155Z AUTO 26016KT 10SM OVC065 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 12:00,-73.8803,40.7794,M,M,M,260.00,16.00,M,29.70,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011200Z AUTO 26016KT 10SM OVC065 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 12:05,-73.8803,40.7794,M,M,M,260.00,14.00,M,29.71,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011205Z AUTO 26014KT 10SM OVC065 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 12:10,-73.8803,40.7794,M,M,M,260.00,13.00,M,29.71,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011210Z AUTO 26013KT 10SM OVC065 03/M04 A2970 RMK T00301040 MADISHF
LGA,2020-01-01 12:15,-73.8803,40.7794,M,M,M,250.00,16.00,M,29.71,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011215Z AUTO 25016KT 10SM OVC065 03/M04 A2970 RMK T00301040 MADISHF
LGA,2020-01-01 12:20,-73.8803,40.7794,M,M,M,260.00,17.00,M,29.71,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011220Z AUTO 26017KT 10SM OVC065 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 12:25,-73.8803,40.7794,M,M,M,260.00,11.00,M,29.71,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011225Z AUTO 26011KT 10SM OVC065 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 12:30,-73.8803,40.7794,M,M,M,260.00,13.00,M,29.71,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011230Z AUTO 26013KT 10SM OVC065 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 12:35,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.71,M,10.00,M,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011235Z AUTO 27016KT 10SM OVC065 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 12:40,-73.8803,40.7794,M,M,M,270.00,14.00,M,29.71,M,10.00,19.00,OVC,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011240Z AUTO 27014G19KT 10SM OVC065 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 12:45,-73.8803,40.7794,M,M,M,260.00,17.00,M,29.71,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011245Z AUTO 26017KT 10SM OVC060 03/M05 A2970 RMK T00301050 MADISHF
LGA,2020-01-01 12:50,-73.8803,40.7794,M,M,M,270.00,11.00,M,29.72,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011250Z AUTO 27011KT 10SM OVC060 03/M05 A2971 RMK T00301050 MADISHF
LGA,2020-01-01 12:51,-73.8803,40.7794,37.00,23.00,56.57,270.00,11.00,0.00,29.72,1006.20,10.00,M,FEW,OVC,M,M,2600.00,6000.00,M,M,M,M,M,M,26.00,260.00,2020-01-01 12:19,28.79,KLGA 011251Z 27011KT 10SM FEW026 OVC060 03/M05 A2972 RMK AO2 PK WND 26026/1219 SLP062 T00281050
LGA,2020-01-01 12:55,-73.8803,40.7794,M,M,M,270.00,13.00,M,29.72,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011255Z AUTO 27013KT 10SM OVC060 03/M05 A2971 RMK T00301050 MADISHF
LGA,2020-01-01 13:00,-73.8803,40.7794,M,M,M,250.00,16.00,M,29.72,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011300Z AUTO 25016KT 10SM OVC060 03/M05 A2971 RMK T00301050 MADISHF
LGA,2020-01-01 13:05,-73.8803,40.7794,M,M,M,260.00,14.00,M,29.72,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011305Z AUTO 26014KT 10SM OVC060 03/M06 A2971 RMK T00301060 MADISHF
LGA,2020-01-01 13:10,-73.8803,40.7794,M,M,M,260.00,14.00,M,29.72,M,10.00,19.00,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011310Z AUTO 26014G19KT 10SM OVC060 03/M06 A2971 RMK T00301060 MADISHF
LGA,2020-01-01 13:15,-73.8803,40.7794,M,M,M,270.00,16.00,M,29.72,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011315Z AUTO 27016KT 10SM OVC060 03/M06 A2971 RMK T00301060 MADISHF
LGA,2020-01-01 13:20,-73.8803,40.7794,M,M,M,260.00,17.00,M,29.72,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011320Z AUTO 26017KT 10SM OVC060 03/M06 A2971 RMK T00301060 MADISHF
LGA,2020-01-01 13:25,-73.8803,40.7794,M,M,M,260.00,13.00,M,29.73,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011325Z AUTO 26013KT 10SM OVC060 03/M06 A2972 RMK T00301060 MADISHF
LGA,2020-01-01 13:30,-73.8803,40.7794,M,M,M,260.00,16.00,M,29.73,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011330Z AUTO 26016KT 10SM OVC060 03/M06 A2972 RMK T00301060 MADISHF
LGA,2020-01-01 13:35,-73.8803,40.7794,M,M,M,260.00,14.00,M,29.73,M,10.00,20.00,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011335Z AUTO 26014G20KT 10SM OVC060 03/M06 A2972 RMK T00301060 MADISHF
LGA,2020-01-01 13:40,-73.8803,40.7794,M,M,M,260.00,14.00,M,29.73,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011340Z AUTO 26014KT 10SM OVC060 03/M06 A2972 RMK T00301060 MADISHF
LGA,2020-01-01 13:45,-73.8803,40.7794,M,M,M,260.00,17.00,M,29.74,M,10.00,M,OVC,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,KLGA 011345Z AUTO 26017KT 10SM OVC060 03/M06 A2973 RMK T00301060 MADISHF
LGA,2020-01-01 13:50,-73.8803,40.7794,M,M,M,260.00,14.00,M,29.74,M,10.00,20.00,FEW,BKN,M,M,2800.00,6000.00,M,M,M,M,M,M,M,M,M,M,KLGA 011350Z AUTO 26014G20KT 10SM FEW028 BKN060 03/M06 A2973 RMK T00301060 MADISHF
